Year,Quarter,Symbol,Company Name,Earnings Release Date
2021,Q1,MDT,Medtronic plc,23-02-21
2021,Q2,MDT,Medtronic plc,27-05-21
2021,Q3,MDT,Medtronic plc,24-08-21
2021,Q4,MDT,Medtronic plc,23-11-21
2022,Q1,MDT,Medtronic plc,22-02-22
2022,Q2,MDT,Medtronic plc,26-05-22
2022,Q3,MDT,Medtronic plc,23-08-22
2022,Q4,MDT,Medtronic plc,22-11-22
2023,Q1,MDT,Medtronic plc,21-02-23
2023,Q2,MDT,Medtronic plc,25-05-23
2023,Q3,MDT,Medtronic plc,22-08-23
2023,Q4,MDT,Medtronic plc,21-11-23
2024,Q1,MDT,Medtronic plc,20-02-24
2024,Q2,MDT,Medtronic plc,23-05-24
2024,Q3,MDT,Medtronic plc,20-08-24
2024,Q4,MDT,Medtronic plc,19-11-24
2025,Q1,MDT,Medtronic plc,18-02-25
2025,Q2,MDT,Medtronic plc,21-05-25
2025,Q3,MDT,Medtronic plc,19-08-25
2025,Q4,MDT,Medtronic plc,18-11-25
2020,Q1,META,"Meta Platforms, Inc. (formerly Facebook)",29-01-20
2020,Q2,META,"Meta Platforms, Inc. (formerly Facebook)",29-04-20
2020,Q3,META,"Meta Platforms, Inc. (formerly Facebook)",30-07-20
2020,Q4,META,"Meta Platforms, Inc. (formerly Facebook)",29-10-20
2021,Q1,META,"Meta Platforms, Inc. (formerly Facebook)",27-01-21
2021,Q2,META,"Meta Platforms, Inc. (formerly Facebook)",28-04-21
2021,Q3,META,"Meta Platforms, Inc. (formerly Facebook)",28-07-21
2021,Q4,META,"Meta Platforms, Inc. (formerly Facebook)",25-10-21
2022,Q1,META,"Meta Platforms, Inc. (formerly Facebook)",02-02-22
2022,Q2,META,"Meta Platforms, Inc. (formerly Facebook)",27-04-22
2022,Q3,META,"Meta Platforms, Inc. (formerly Facebook)",27-07-22
2022,Q4,META,"Meta Platforms, Inc. (formerly Facebook)",26-10-22
2023,Q1,META,"Meta Platforms, Inc. (formerly Facebook)",01-02-23
2023,Q2,META,"Meta Platforms, Inc. (formerly Facebook)",26-04-23
2023,Q3,META,"Meta Platforms, Inc. (formerly Facebook)",26-07-23
2023,Q4,META,"Meta Platforms, Inc. (formerly Facebook)",25-10-23
2024,Q1,META,"Meta Platforms, Inc. (formerly Facebook)",01-02-24
2024,Q2,META,"Meta Platforms, Inc. (formerly Facebook)",24-04-24
2024,Q3,META,"Meta Platforms, Inc. (formerly Facebook)",31-07-24
2024,Q4,META,"Meta Platforms, Inc. (formerly Facebook)",30-10-24
2025,Q1,META,"Meta Platforms, Inc. (formerly Facebook)",29-01-25
2025,Q2,META,"Meta Platforms, Inc. (formerly Facebook)",30-04-25
2025,Q3,META,"Meta Platforms, Inc. (formerly Facebook)",30-07-25
2025,Q4,META,"Meta Platforms, Inc. (formerly Facebook)",29-10-25
2020,Q1,MGM,,12-02-20
2020,Q2,MGM,,30-04-20
2020,Q3,MGM,,30-07-20
2020,Q4,MGM,,29-10-20
2021,Q1,MGM,,10-02-21
2021,Q2,MGM,,28-04-21
2021,Q3,MGM,,04-08-21
2021,Q4,MGM,,03-11-21
2022,Q1,MGM,,09-02-22
2022,Q2,MGM,,02-05-22
2022,Q3,MGM,,03-08-22
2022,Q4,MGM,,02-11-22
2023,Q1,MGM,,08-02-23
2023,Q2,MGM,,01-05-23
2023,Q3,MGM,,02-08-23
2023,Q4,MGM,,08-11-23
2024,Q1,MGM,,13-02-24
2024,Q2,MGM,,01-05-24
2024,Q3,MGM,,31-07-24
2024,Q4,MGM,,30-10-24
2025,Q1,MGM,,12-02-25
2025,Q2,MGM,,30-04-25
2025,Q3,MGM,,30-07-25
2025,Q4,MGM,,29-10-25
2020,Q1,MLM,"Martin Marietta Materials, Inc.",11-02-20
2020,Q2,MLM,"Martin Marietta Materials, Inc.",05-05-20
2020,Q3,MLM,"Martin Marietta Materials, Inc.",28-07-20
2020,Q4,MLM,"Martin Marietta Materials, Inc.",29-10-20
2021,Q1,MLM,"Martin Marietta Materials, Inc.",09-02-21
2021,Q2,MLM,"Martin Marietta Materials, Inc.",04-05-21
2021,Q3,MLM,"Martin Marietta Materials, Inc.",29-07-21
2021,Q4,MLM,"Martin Marietta Materials, Inc.",02-11-21
2022,Q1,MLM,"Martin Marietta Materials, Inc.",10-02-22
2022,Q2,MLM,"Martin Marietta Materials, Inc.",03-05-22
2022,Q3,MLM,"Martin Marietta Materials, Inc.",28-07-22
2022,Q4,MLM,"Martin Marietta Materials, Inc.",02-11-22
2023,Q1,MLM,"Martin Marietta Materials, Inc.",15-02-23
2023,Q2,MLM,"Martin Marietta Materials, Inc.",04-05-23
2023,Q3,MLM,"Martin Marietta Materials, Inc.",27-07-23
2023,Q4,MLM,"Martin Marietta Materials, Inc.",01-11-23
2024,Q1,MLM,"Martin Marietta Materials, Inc.",14-02-24
2024,Q2,MLM,"Martin Marietta Materials, Inc.",30-04-24
2024,Q3,MLM,"Martin Marietta Materials, Inc.",08-08-24
2024,Q4,MLM,"Martin Marietta Materials, Inc.",30-10-24
2025,Q1,MLM,"Martin Marietta Materials, Inc.",12-02-25
2025,Q2,MLM,"Martin Marietta Materials, Inc.",30-04-25
2025,Q3,MLM,"Martin Marietta Materials, Inc.",07-08-25
2025,Q4,MLM,"Martin Marietta Materials, Inc.",29-10-25
2020,Q1,MNST,,27-02-20
2020,Q2,MNST,,07-05-20
2020,Q3,MNST,,04-08-20
2020,Q4,MNST,,05-11-20
2021,Q1,MNST,,25-02-21
2021,Q2,MNST,,06-05-21
2021,Q3,MNST,,05-08-21
2021,Q4,MNST,,04-11-21
2022,Q1,MNST,,24-02-22
2022,Q2,MNST,,05-05-22
2022,Q3,MNST,,04-08-22
2022,Q4,MNST,,03-11-22
2023,Q1,MNST,,28-02-23
2023,Q2,MNST,,04-05-23
2023,Q3,MNST,,03-08-23
2023,Q4,MNST,,02-11-23
2024,Q1,MNST,,28-02-24
2024,Q2,MNST,,02-05-24
2024,Q3,MNST,,07-08-24
2024,Q4,MNST,,07-11-24
2025,Q1,MNST,,27-02-25
2025,Q2,MNST,,08-05-25
2025,Q3,MNST,,07-08-25
2025,Q4,MNST,,06-11-25
2020,Q1,MOS,,19-02-20
2020,Q2,MOS,,05-05-20
2020,Q3,MOS,,03-08-20
2020,Q4,MOS,,03-11-20
2021,Q1,MOS,,17-02-21
2021,Q2,MOS,,03-05-21
2021,Q3,MOS,,03-08-21
2021,Q4,MOS,,01-11-21
2022,Q1,MOS,,22-02-22
2022,Q2,MOS,,02-05-22
2022,Q3,MOS,,01-08-22
2022,Q4,MOS,,07-11-22
2023,Q1,MOS,,22-02-23
2023,Q2,MOS,,03-05-23
2023,Q3,MOS,,01-08-23
2023,Q4,MOS,,07-11-23
2024,Q1,MOS,,21-02-24
2024,Q2,MOS,,01-05-24
2024,Q3,MOS,,06-08-24
2024,Q4,MOS,,12-11-24
2025,Q1,MOS,,27-02-25
2025,Q2,MOS,,06-05-25
2025,Q3,MOS,,05-08-25
2025,Q4,MOS,,10-11-25
2020,Q1,MPC,Marathon Petroleum Corporation,29-01-20
2020,Q2,MPC,Marathon Petroleum Corporation,05-05-20
2020,Q3,MPC,Marathon Petroleum Corporation,03-08-20
2020,Q4,MPC,Marathon Petroleum Corporation,02-11-20
2021,Q1,MPC,Marathon Petroleum Corporation,02-02-21
2021,Q2,MPC,Marathon Petroleum Corporation,04-05-21
2021,Q3,MPC,Marathon Petroleum Corporation,04-08-21
2021,Q4,MPC,Marathon Petroleum Corporation,02-11-21
2022,Q1,MPC,Marathon Petroleum Corporation,02-02-22
2022,Q2,MPC,Marathon Petroleum Corporation,03-05-22
2022,Q3,MPC,Marathon Petroleum Corporation,02-08-22
2022,Q4,MPC,Marathon Petroleum Corporation,01-11-22
2023,Q1,MPC,Marathon Petroleum Corporation,31-01-23
2023,Q2,MPC,Marathon Petroleum Corporation,02-05-23
2023,Q3,MPC,Marathon Petroleum Corporation,01-08-23
2023,Q4,MPC,Marathon Petroleum Corporation,31-10-23
2024,Q1,MPC,Marathon Petroleum Corporation,30-01-24
2024,Q2,MPC,Marathon Petroleum Corporation,30-04-24
2024,Q3,MPC,Marathon Petroleum Corporation,06-08-24
2024,Q4,MPC,Marathon Petroleum Corporation,05-11-24
2025,Q1,MPC,Marathon Petroleum Corporation,04-02-25
2025,Q2,MPC,Marathon Petroleum Corporation,06-05-25
2025,Q3,MPC,Marathon Petroleum Corporation,05-08-25
2025,Q4,MPC,Marathon Petroleum Corporation,04-11-25
2020,Q1,MRK,"Merck & Co., Inc.",05-02-20
2020,Q2,MRK,"Merck & Co., Inc.",28-04-20
2020,Q3,MRK,"Merck & Co., Inc.",31-07-20
2020,Q4,MRK,"Merck & Co., Inc.",27-10-20
2021,Q1,MRK,"Merck & Co., Inc.",04-02-21
2021,Q2,MRK,"Merck & Co., Inc.",29-04-21
2021,Q3,MRK,"Merck & Co., Inc.",29-07-21
2021,Q4,MRK,"Merck & Co., Inc.",28-10-21
2022,Q1,MRK,"Merck & Co., Inc.",03-02-22
2022,Q2,MRK,"Merck & Co., Inc.",28-04-22
2022,Q3,MRK,"Merck & Co., Inc.",28-07-22
2022,Q4,MRK,"Merck & Co., Inc.",27-10-22
2023,Q1,MRK,"Merck & Co., Inc.",02-02-23
2023,Q2,MRK,"Merck & Co., Inc.",27-04-23
2023,Q3,MRK,"Merck & Co., Inc.",01-08-23
2023,Q4,MRK,"Merck & Co., Inc.",26-10-23
2024,Q1,MRK,"Merck & Co., Inc.",01-02-24
2024,Q2,MRK,"Merck & Co., Inc.",25-04-24
2024,Q3,MRK,"Merck & Co., Inc.",30-07-24
2024,Q4,MRK,"Merck & Co., Inc.",31-10-24
2025,Q1,MRK,"Merck & Co., Inc.",04-02-25
2025,Q2,MRK,"Merck & Co., Inc.",24-04-25
2025,Q3,MRK,"Merck & Co., Inc.",29-07-25
2025,Q4,MRK,"Merck & Co., Inc.",30-10-25
2020,Q1,MRNA,,26-02-20
2020,Q2,MRNA,,07-05-20
2020,Q3,MRNA,,05-08-20
2020,Q4,MRNA,,29-10-20
2021,Q1,MRNA,,25-02-21
2021,Q2,MRNA,,06-05-21
2021,Q3,MRNA,,05-08-21
2021,Q4,MRNA,,04-11-21
2022,Q1,MRNA,,24-02-22
2022,Q2,MRNA,,04-05-22
2022,Q3,MRNA,,03-08-22
2022,Q4,MRNA,,03-11-22
2023,Q1,MRNA,,23-02-23
2023,Q2,MRNA,,04-05-23
2023,Q3,MRNA,,03-08-23
2023,Q4,MRNA,,02-11-23
2024,Q1,MRNA,,22-02-24
2024,Q2,MRNA,,02-05-24
2024,Q3,MRNA,,01-08-24
2024,Q4,MRNA,,07-11-24
2025,Q1,MRNA,,14-02-25
2025,Q2,MRNA,,01-05-25
2025,Q3,MRNA,,01-08-25
2025,Q4,MRNA,,06-11-25
2020,Q1,MRO,Marathon Oil Corporation,12-02-20
2020,Q2,MRO,Marathon Oil Corporation,06-05-20
2020,Q3,MRO,Marathon Oil Corporation,05-08-20
2020,Q4,MRO,Marathon Oil Corporation,04-11-20
2021,Q1,MRO,Marathon Oil Corporation,22-02-21
2021,Q2,MRO,Marathon Oil Corporation,05-05-21
2021,Q3,MRO,Marathon Oil Corporation,04-08-21
2021,Q4,MRO,Marathon Oil Corporation,03-11-21
2022,Q1,MRO,Marathon Oil Corporation,16-02-22
2022,Q2,MRO,Marathon Oil Corporation,04-05-22
2022,Q3,MRO,Marathon Oil Corporation,03-08-22
2022,Q4,MRO,Marathon Oil Corporation,02-11-22
2023,Q1,MRO,Marathon Oil Corporation,15-02-23
2023,Q2,MRO,Marathon Oil Corporation,03-05-23
2023,Q3,MRO,Marathon Oil Corporation,02-08-23
2023,Q4,MRO,Marathon Oil Corporation,01-11-23
2024,Q1,MRO,Marathon Oil Corporation,21-02-24
2024,Q2,MRO,Marathon Oil Corporation,01-05-24
2024,Q3,MRO,Marathon Oil Corporation,07-08-24
2024,Q4,MRO,Marathon Oil Corporation,06-11-24
2025,Q1,MRO,Marathon Oil Corporation,Missing
2025,Q2,MRO,Marathon Oil Corporation,Missing
2025,Q3,MRO,Marathon Oil Corporation,Missing
2025,Q4,MRO,Marathon Oil Corporation,Missing
2020,Q1,MS,,16-01-20
2020,Q2,MS,,16-04-20
2020,Q3,MS,,16-07-20
2020,Q4,MS,,15-10-20
2021,Q1,MS,,20-01-21
2021,Q2,MS,,16-04-21
2021,Q3,MS,,15-07-21
2021,Q4,MS,,14-10-21
2022,Q1,MS,,19-01-22
2022,Q2,MS,,14-04-22
2022,Q3,MS,,14-07-22
2022,Q4,MS,,14-10-22
2023,Q1,MS,,17-01-23
2023,Q2,MS,,19-04-23
2023,Q3,MS,,18-07-23
2023,Q4,MS,,18-10-23
2024,Q1,MS,,16-01-24
2024,Q2,MS,,16-04-24
2024,Q3,MS,,16-07-24
2024,Q4,MS,,16-10-24
2025,Q1,MS,,16-01-25
2025,Q2,MS,,11-04-25
2025,Q3,MS,,16-07-25
2025,Q4,MS,,15-10-25
2020,Q1,MSFT,Microsoft Corporation,29-01-20
2020,Q2,MSFT,Microsoft Corporation,29-04-20
2020,Q3,MSFT,Microsoft Corporation,22-07-20
2020,Q4,MSFT,Microsoft Corporation,27-10-20
2021,Q1,MSFT,Microsoft Corporation,26-01-21
2021,Q2,MSFT,Microsoft Corporation,27-04-21
2021,Q3,MSFT,Microsoft Corporation,27-07-21
2021,Q4,MSFT,Microsoft Corporation,26-10-21
2022,Q1,MSFT,Microsoft Corporation,25-01-22
2022,Q2,MSFT,Microsoft Corporation,26-04-22
2022,Q3,MSFT,Microsoft Corporation,26-07-22
2022,Q4,MSFT,Microsoft Corporation,25-10-22
2023,Q1,MSFT,Microsoft Corporation,24-01-23
2023,Q2,MSFT,Microsoft Corporation,25-04-23
2023,Q3,MSFT,Microsoft Corporation,25-07-23
2023,Q4,MSFT,Microsoft Corporation,24-10-23
2024,Q1,MSFT,Microsoft Corporation,30-01-24
2024,Q2,MSFT,Microsoft Corporation,25-04-24
2024,Q3,MSFT,Microsoft Corporation,30-07-24
2024,Q4,MSFT,Microsoft Corporation,30-10-24
2025,Q1,MSFT,Microsoft Corporation,29-01-25
2025,Q2,MSFT,Microsoft Corporation,30-04-25
2025,Q3,MSFT,Microsoft Corporation,30-07-25
2025,Q4,MSFT,Microsoft Corporation,29-10-25
2020,Q1,MSI,,06-02-20
2020,Q2,MSI,,07-05-20
2020,Q3,MSI,,06-08-20
2020,Q4,MSI,,29-10-20
2021,Q1,MSI,,04-02-21
2021,Q2,MSI,,06-05-21
2021,Q3,MSI,,05-08-21
2021,Q4,MSI,,04-11-21
2022,Q1,MSI,,09-02-22
2022,Q2,MSI,,12-05-22
2022,Q3,MSI,,04-08-22
2022,Q4,MSI,,03-11-22
2023,Q1,MSI,,09-02-23
2023,Q2,MSI,,04-05-23
2023,Q3,MSI,,03-08-23
2023,Q4,MSI,,02-11-23
2024,Q1,MSI,,08-02-24
2024,Q2,MSI,,02-05-24
2024,Q3,MSI,,01-08-24
2024,Q4,MSI,,07-11-24
2025,Q1,MSI,,13-02-25
2025,Q2,MSI,,01-05-25
2025,Q3,MSI,,07-08-25
2025,Q4,MSI,,06-11-25
2020,Q1,MTB,,23-01-20
2020,Q2,MTB,,20-04-20
2020,Q3,MTB,,23-07-20
2020,Q4,MTB,,22-10-20
2021,Q1,MTB,,21-01-21
2021,Q2,MTB,,19-04-21
2021,Q3,MTB,,21-07-21
2021,Q4,MTB,,20-10-21
2022,Q1,MTB,,20-01-22
2022,Q2,MTB,,20-04-22
2022,Q3,MTB,,20-07-22
2022,Q4,MTB,,19-10-22
2023,Q1,MTB,,19-01-23
2023,Q2,MTB,,17-04-23
2023,Q3,MTB,,19-07-23
2023,Q4,MTB,,18-10-23
2024,Q1,MTB,,18-01-24
2024,Q2,MTB,,15-04-24
2024,Q3,MTB,,18-07-24
2024,Q4,MTB,,17-10-24
2025,Q1,MTB,,16-01-25
2025,Q2,MTB,,14-04-25
2025,Q3,MTB,,16-07-25
2025,Q4,MTB,,16-10-25
2020,Q1,MTCH,"Match Group, Inc.",Missing
2020,Q2,MTCH,"Match Group, Inc.",Missing
2020,Q3,MTCH,"Match Group, Inc.",04-08-20
2020,Q4,MTCH,"Match Group, Inc.",04-11-20
2021,Q1,MTCH,"Match Group, Inc.",02-02-21
2021,Q2,MTCH,"Match Group, Inc.",04-05-21
2021,Q3,MTCH,"Match Group, Inc.",03-08-21
2021,Q4,MTCH,"Match Group, Inc.",02-11-21
2022,Q1,MTCH,"Match Group, Inc.",01-02-22
2022,Q2,MTCH,"Match Group, Inc.",03-05-22
2022,Q3,MTCH,"Match Group, Inc.",02-08-22
2022,Q4,MTCH,"Match Group, Inc.",01-11-22
2023,Q1,MTCH,"Match Group, Inc.",31-01-23
2023,Q2,MTCH,"Match Group, Inc.",02-05-23
2023,Q3,MTCH,"Match Group, Inc.",01-08-23
2023,Q4,MTCH,"Match Group, Inc.",31-10-23
2024,Q1,MTCH,"Match Group, Inc.",30-01-24
2024,Q2,MTCH,"Match Group, Inc.",07-05-24
2024,Q3,MTCH,"Match Group, Inc.",30-07-24
2024,Q4,MTCH,"Match Group, Inc.",06-11-24
2025,Q1,MTCH,"Match Group, Inc.",04-02-25
2025,Q2,MTCH,"Match Group, Inc.",08-05-25
2025,Q3,MTCH,"Match Group, Inc.",05-08-25
2025,Q4,MTCH,"Match Group, Inc.",04-11-25
2020,Q1,MU,"Micron Technology, Inc.",25-03-20
2020,Q2,MU,"Micron Technology, Inc.",29-06-20
2020,Q3,MU,"Micron Technology, Inc.",29-09-20
2020,Q4,MU,"Micron Technology, Inc.",Missing
2021,Q1,MU,"Micron Technology, Inc.",31-03-21
2021,Q2,MU,"Micron Technology, Inc.",30-06-21
2021,Q3,MU,"Micron Technology, Inc.",28-09-21
2021,Q4,MU,"Micron Technology, Inc.",20-12-21
2022,Q1,MU,"Micron Technology, Inc.",29-03-22
2022,Q2,MU,"Micron Technology, Inc.",30-06-22
2022,Q3,MU,"Micron Technology, Inc.",29-09-22
2022,Q4,MU,"Micron Technology, Inc.",21-12-22
2023,Q1,MU,"Micron Technology, Inc.",28-03-23
2023,Q2,MU,"Micron Technology, Inc.",28-06-23
2023,Q3,MU,"Micron Technology, Inc.",27-09-23
2023,Q4,MU,"Micron Technology, Inc.",20-12-23
2024,Q1,MU,"Micron Technology, Inc.",20-03-24
2024,Q2,MU,"Micron Technology, Inc.",26-06-24
2024,Q3,MU,"Micron Technology, Inc.",25-09-24
2024,Q4,MU,"Micron Technology, Inc.",18-12-24
2025,Q1,MU,"Micron Technology, Inc.",20-03-25
2025,Q2,MU,"Micron Technology, Inc.",25-06-25
2025,Q3,MU,"Micron Technology, Inc.",23-09-25
2025,Q4,MU,"Micron Technology, Inc.",17-12-25
2020,Q1,NCLH,,20-02-20
2020,Q2,NCLH,,14-05-20
2020,Q3,NCLH,,06-08-20
2020,Q4,NCLH,,09-11-20
2021,Q1,NCLH,,25-02-21
2021,Q2,NCLH,,06-05-21
2021,Q3,NCLH,,06-08-21
2021,Q4,NCLH,,03-11-21
2022,Q1,NCLH,,24-02-22
2022,Q2,NCLH,,10-05-22
2022,Q3,NCLH,,09-08-22
2022,Q4,NCLH,,08-11-22
2023,Q1,NCLH,,28-02-23
2023,Q2,NCLH,,01-05-23
2023,Q3,NCLH,,01-08-23
2023,Q4,NCLH,,01-11-23
2024,Q1,NCLH,,27-02-24
2024,Q2,NCLH,,01-05-24
2024,Q3,NCLH,,31-07-24
2024,Q4,NCLH,,31-10-24
2025,Q1,NCLH,,27-02-25
2025,Q2,NCLH,,30-04-25
2025,Q3,NCLH,,31-07-25
2025,Q4,NCLH,,30-10-25
2020,Q1,NDAQ,,29-01-20
2020,Q2,NDAQ,,22-04-20
2020,Q3,NDAQ,,22-07-20
2020,Q4,NDAQ,,21-10-20
2021,Q1,NDAQ,,27-01-21
2021,Q2,NDAQ,,21-04-21
2021,Q3,NDAQ,,21-07-21
2021,Q4,NDAQ,,20-10-21
2022,Q1,NDAQ,,26-01-22
2022,Q2,NDAQ,,20-04-22
2022,Q3,NDAQ,,20-07-22
2022,Q4,NDAQ,,19-10-22
2023,Q1,NDAQ,,25-01-23
2023,Q2,NDAQ,,19-04-23
2023,Q3,NDAQ,,19-07-23
2023,Q4,NDAQ,,18-10-23
2024,Q1,NDAQ,,31-01-24
2024,Q2,NDAQ,,25-04-24
2024,Q3,NDAQ,,25-07-24
2024,Q4,NDAQ,,24-10-24
2025,Q1,NDAQ,,29-01-25
2025,Q2,NDAQ,,24-04-25
2025,Q3,NDAQ,,24-07-25
2025,Q4,NDAQ,,23-10-25
2020,Q1,NEE,"NextEra Energy, Inc.",24-01-20
2020,Q2,NEE,"NextEra Energy, Inc.",22-04-20
2020,Q3,NEE,"NextEra Energy, Inc.",24-07-20
2020,Q4,NEE,"NextEra Energy, Inc.",21-10-20
2021,Q1,NEE,"NextEra Energy, Inc.",26-01-21
2021,Q2,NEE,"NextEra Energy, Inc.",21-04-21
2021,Q3,NEE,"NextEra Energy, Inc.",23-07-21
2021,Q4,NEE,"NextEra Energy, Inc.",20-10-21
2022,Q1,NEE,"NextEra Energy, Inc.",25-01-22
2022,Q2,NEE,"NextEra Energy, Inc.",21-04-22
2022,Q3,NEE,"NextEra Energy, Inc.",22-07-22
2022,Q4,NEE,"NextEra Energy, Inc.",28-10-22
2023,Q1,NEE,"NextEra Energy, Inc.",25-01-23
2023,Q2,NEE,"NextEra Energy, Inc.",25-04-23
2023,Q3,NEE,"NextEra Energy, Inc.",25-07-23
2023,Q4,NEE,"NextEra Energy, Inc.",24-10-23
2024,Q1,NEE,"NextEra Energy, Inc.",25-01-24
2024,Q2,NEE,"NextEra Energy, Inc.",23-04-24
2024,Q3,NEE,"NextEra Energy, Inc.",24-07-24
2024,Q4,NEE,"NextEra Energy, Inc.",23-10-24
2025,Q1,NEE,"NextEra Energy, Inc.",24-01-25
2025,Q2,NEE,"NextEra Energy, Inc.",22-04-25
2025,Q3,NEE,"NextEra Energy, Inc.",23-07-25
2025,Q4,NEE,"NextEra Energy, Inc.",23-10-25
2020,Q1,NEM,Newmont Corporation,20-02-20
2020,Q2,NEM,Newmont Corporation,05-05-20
2020,Q3,NEM,Newmont Corporation,30-07-20
2020,Q4,NEM,Newmont Corporation,29-10-20
2021,Q1,NEM,Newmont Corporation,18-02-21
2021,Q2,NEM,Newmont Corporation,29-04-21
2021,Q3,NEM,Newmont Corporation,22-07-21
2021,Q4,NEM,Newmont Corporation,28-10-21
2022,Q1,NEM,Newmont Corporation,24-02-22
2022,Q2,NEM,Newmont Corporation,22-04-22
2022,Q3,NEM,Newmont Corporation,25-07-22
2022,Q4,NEM,Newmont Corporation,01-11-22
2023,Q1,NEM,Newmont Corporation,23-02-23
2023,Q2,NEM,Newmont Corporation,27-04-23
2023,Q3,NEM,Newmont Corporation,20-07-23
2023,Q4,NEM,Newmont Corporation,26-10-23
2024,Q1,NEM,Newmont Corporation,22-02-24
2024,Q2,NEM,Newmont Corporation,25-04-24
2024,Q3,NEM,Newmont Corporation,24-07-24
2024,Q4,NEM,Newmont Corporation,23-10-24
2025,Q1,NEM,Newmont Corporation,20-02-25
2025,Q2,NEM,Newmont Corporation,23-04-25
2025,Q3,NEM,Newmont Corporation,24-07-25
2025,Q4,NEM,Newmont Corporation,22-10-25
2020,Q1,NFLX,"Netflix, Inc.",21-01-20
2020,Q2,NFLX,"Netflix, Inc.",21-04-20
2020,Q3,NFLX,"Netflix, Inc.",16-07-20
2020,Q4,NFLX,"Netflix, Inc.",20-10-20
2021,Q1,NFLX,"Netflix, Inc.",19-01-21
2021,Q2,NFLX,"Netflix, Inc.",20-04-21
2021,Q3,NFLX,"Netflix, Inc.",20-07-21
2021,Q4,NFLX,"Netflix, Inc.",19-10-21
2022,Q1,NFLX,"Netflix, Inc.",20-01-22
2022,Q2,NFLX,"Netflix, Inc.",19-04-22
2022,Q3,NFLX,"Netflix, Inc.",19-07-22
2022,Q4,NFLX,"Netflix, Inc.",18-10-22
2023,Q1,NFLX,"Netflix, Inc.",19-01-23
2023,Q2,NFLX,"Netflix, Inc.",18-04-23
2023,Q3,NFLX,"Netflix, Inc.",19-07-23
2023,Q4,NFLX,"Netflix, Inc.",18-10-23
2024,Q1,NFLX,"Netflix, Inc.",23-01-24
2024,Q2,NFLX,"Netflix, Inc.",18-04-24
2024,Q3,NFLX,"Netflix, Inc.",18-07-24
2024,Q4,NFLX,"Netflix, Inc.",17-10-24
2025,Q1,NFLX,"Netflix, Inc.",21-01-25
2025,Q2,NFLX,"Netflix, Inc.",17-04-25
2025,Q3,NFLX,"Netflix, Inc.",17-07-25
2025,Q4,NFLX,"Netflix, Inc.",21-10-25
2020,Q1,NI,,26-02-20
2020,Q2,NI,,06-05-20
2020,Q3,NI,,05-08-20
2020,Q4,NI,,02-11-20
2021,Q1,NI,,17-02-21
2021,Q2,NI,,05-05-21
2021,Q3,NI,,04-08-21
2021,Q4,NI,,03-11-21
2022,Q1,NI,,23-02-22
2022,Q2,NI,,04-05-22
2022,Q3,NI,,03-08-22
2022,Q4,NI,,07-11-22
2023,Q1,NI,,22-02-23
2023,Q2,NI,,03-05-23
2023,Q3,NI,,02-08-23
2023,Q4,NI,,01-11-23
2024,Q1,NI,,21-02-24
2024,Q2,NI,,08-05-24
2024,Q3,NI,,07-08-24
2024,Q4,NI,,30-10-24
2025,Q1,NI,,12-02-25
2025,Q2,NI,,07-05-25
2025,Q3,NI,,06-08-25
2025,Q4,NI,,29-10-25
2020,Q1,NKE,"NIKE, Inc.",24-03-20
2020,Q2,NKE,"NIKE, Inc.",25-06-20
2020,Q3,NKE,"NIKE, Inc.",22-09-20
2020,Q4,NKE,"NIKE, Inc.",18-12-20
2021,Q1,NKE,"NIKE, Inc.",18-03-21
2021,Q2,NKE,"NIKE, Inc.",24-06-21
2021,Q3,NKE,"NIKE, Inc.",23-09-21
2021,Q4,NKE,"NIKE, Inc.",20-12-21
2022,Q1,NKE,"NIKE, Inc.",21-03-22
2022,Q2,NKE,"NIKE, Inc.",27-06-22
2022,Q3,NKE,"NIKE, Inc.",29-09-22
2022,Q4,NKE,"NIKE, Inc.",20-12-22
2023,Q1,NKE,"NIKE, Inc.",21-03-23
2023,Q2,NKE,"NIKE, Inc.",29-06-23
2023,Q3,NKE,"NIKE, Inc.",28-09-23
2023,Q4,NKE,"NIKE, Inc.",21-12-23
2024,Q1,NKE,"NIKE, Inc.",21-03-24
2024,Q2,NKE,"NIKE, Inc.",27-06-24
2024,Q3,NKE,"NIKE, Inc.",Missing
2024,Q4,NKE,"NIKE, Inc.",19-12-24
2025,Q1,NKE,"NIKE, Inc.",20-03-25
2025,Q2,NKE,"NIKE, Inc.",26-06-25
2025,Q3,NKE,"NIKE, Inc.",30-09-25
2025,Q4,NKE,"NIKE, Inc.",Missing
2020,Q1,NOC,Northrop Grumman Corporation,30-01-20
2020,Q2,NOC,Northrop Grumman Corporation,29-04-20
2020,Q3,NOC,Northrop Grumman Corporation,30-07-20
2020,Q4,NOC,Northrop Grumman Corporation,22-10-20
2021,Q1,NOC,Northrop Grumman Corporation,28-01-21
2021,Q2,NOC,Northrop Grumman Corporation,29-04-21
2021,Q3,NOC,Northrop Grumman Corporation,29-07-21
2021,Q4,NOC,Northrop Grumman Corporation,28-10-21
2022,Q1,NOC,Northrop Grumman Corporation,27-01-22
2022,Q2,NOC,Northrop Grumman Corporation,28-04-22
2022,Q3,NOC,Northrop Grumman Corporation,28-07-22
2022,Q4,NOC,Northrop Grumman Corporation,27-10-22
2023,Q1,NOC,Northrop Grumman Corporation,26-01-23
2023,Q2,NOC,Northrop Grumman Corporation,27-04-23
